run_id,saved_at,trade_date,data_mode,calc_mode,file_name,output_path,rows,columns,parse_error_count,unavailable_gamma_count
59c377285fbd44cfa79ae336e70d7d18,2026-07-27 17:00:35,2026-07-27,上传文件模式,单日模式,spot_position_features.csv,D:\codex\options\option_wall_publish\daily_data\spot_position_features_20260727.csv,36,20,0,0
59c377285fbd44cfa79ae336e70d7d18,2026-07-27 17:00:35,2026-07-27,上传文件模式,单日模式,expiry_structure.csv,D:\codex\options\option_wall_publish\daily_data\expiry_structure_20260727.csv,36,21,0,0
59c377285fbd44cfa79ae336e70d7d18,2026-07-27 17:00:35,2026-07-27,上传文件模式,单日模式,daily_wall_snapshot.csv,D:\codex\options\option_wall_publish\daily_data\daily_wall_snapshot_20260727.csv,423,64,0,0
59c377285fbd44cfa79ae336e70d7d18,2026-07-27 17:00:35,2026-07-27,上传文件模式,单日模式,wall_event_log.csv,D:\codex\options\option_wall_publish\daily_data\wall_event_log_20260727.csv,423,32,0,0
59c377285fbd44cfa79ae336e70d7d18,2026-07-27 17:00:35,2026-07-27,上传文件模式,单日模式,iv_surface_summary.csv,D:\codex\options\option_wall_publish\daily_data\iv_surface_summary_20260727.csv,36,17,0,0
59c377285fbd44cfa79ae336e70d7d18,2026-07-27 17:00:35,2026-07-27,上传文件模式,单日模式,greek_factor_summary.csv,D:\codex\options\option_wall_publish\daily_data\greek_factor_summary_20260727.csv,36,15,0,0
59c377285fbd44cfa79ae336e70d7d18,2026-07-27 17:00:35,2026-07-27,上传文件模式,单日模式,wall_lifecycle.csv,D:\codex\options\option_wall_publish\daily_data\wall_lifecycle_20260727.csv,423,12,0,0
59c377285fbd44cfa79ae336e70d7d18,2026-07-27 17:00:35,2026-07-27,上传文件模式,单日模式,market_state_table.csv,D:\codex\options\option_wall_publish\daily_data\market_state_table_20260727.csv,423,24,0,0
59c377285fbd44cfa79ae336e70d7d18,2026-07-27 17:00:35,2026-07-27,上传文件模式,单日模式,data_quality_report.csv,D:\codex\options\option_wall_publish\daily_data\data_quality_report_20260727.csv,4,5,0,0
59c377285fbd44cfa79ae336e70d7d18,2026-07-27 17:00:35,2026-07-27,上传文件模式,单日模式,etf_quality_by_underlying.csv,D:\codex\options\option_wall_publish\daily_data\etf_quality_by_underlying_20260727.csv,9,11,0,0
59c377285fbd44cfa79ae336e70d7d18,2026-07-27 17:00:35,2026-07-27,上传文件模式,单日模式,comparison_table.csv,D:\codex\options\option_wall_publish\daily_data\comparison_table_20260727.csv,36,21,0,0
59c377285fbd44cfa79ae336e70d7d18,2026-07-27 17:00:35,2026-07-27,上传文件模式,单日模式,market_structure_report.txt,D:\codex\options\option_wall_publish\daily_data\market_structure_report_20260727.txt,180,1,0,0
59c377285fbd44cfa79ae336e70d7d18,2026-07-27 17:00:35,2026-07-27,上传文件模式,单日模式,range_structure_report.txt,D:\codex\options\option_wall_publish\daily_data\range_structure_report_20260727.txt,3,1,0,0
5eb18afea6da452b89daca665dfab9e1,2026-07-28 17:13:42,2026-07-28,上传文件模式,单日模式,etf_gamma_by_strike.csv,D:\codex\options\option_wall_publish\daily_data\etf_gamma_by_strike_20260728.csv,584,30,0,0
5eb18afea6da452b89daca665dfab9e1,2026-07-28 17:13:42,2026-07-28,上传文件模式,单日模式,commodity_wall_by_strike.csv,D:\codex\options\option_wall_publish\daily_data\commodity_wall_by_strike_20260728.csv,11501,15,0,0
5eb18afea6da452b89daca665dfab9e1,2026-07-28 17:13:42,2026-07-28,上传文件模式,单日模式,daily_wall_summary.csv,D:\codex\options\option_wall_publish\daily_data\daily_wall_summary_20260728.csv,412,27,0,0
5eb18afea6da452b89daca665dfab9e1,2026-07-28 17:13:42,2026-07-28,上传文件模式,单日模式,wall_features.csv,D:\codex\options\option_wall_publish\daily_data\wall_features_20260728.csv,412,40,0,0
5eb18afea6da452b89daca665dfab9e1,2026-07-28 17:13:42,2026-07-28,上传文件模式,单日模式,spot_price_cleaned.csv,D:\codex\options\option_wall_publish\daily_data\spot_price_cleaned_20260728.csv,9,12,0,0
5eb18afea6da452b89daca665dfab9e1,2026-07-28 17:13:42,2026-07-28,上传文件模式,单日模式,clean_etf_options.csv,D:\codex\options\option_wall_publish\daily_data\clean_etf_options_20260728.csv,1168,35,0,0
5eb18afea6da452b89daca665dfab9e1,2026-07-28 17:13:42,2026-07-28,上传文件模式,单日模式,clean_commodity_options.csv,D:\codex\options\option_wall_publish\daily_data\clean_commodity_options_20260728.csv,23026,30,0,0
5eb18afea6da452b89daca665dfab9e1,2026-07-28 17:13:42,2026-07-28,上传文件模式,单日模式,key_level_table.csv,D:\codex\options\option_wall_publish\daily_data\key_level_table_20260728.csv,412,22,0,0
5eb18afea6da452b89daca665dfab9e1,2026-07-28 17:13:42,2026-07-28,上传文件模式,单日模式,gamma_audit_table.csv,D:\codex\options\option_wall_publish\daily_data\gamma_audit_table_20260728.csv,36,12,0,0
5eb18afea6da452b89daca665dfab9e1,2026-07-28 17:13:42,2026-07-28,上传文件模式,单日模式,key_strike_context.csv,D:\codex\options\option_wall_publish\daily_data\key_strike_context_20260728.csv,333,24,0,0
5eb18afea6da452b89daca665dfab9e1,2026-07-28 17:13:42,2026-07-28,上传文件模式,单日模式,wall_confidence.csv,D:\codex\options\option_wall_publish\daily_data\wall_confidence_20260728.csv,108,14,0,0
5eb18afea6da452b89daca665dfab9e1,2026-07-28 17:13:42,2026-07-28,上传文件模式,单日模式,spot_position_features.csv,D:\codex\options\option_wall_publish\daily_data\spot_position_features_20260728.csv,36,20,0,0
5eb18afea6da452b89daca665dfab9e1,2026-07-28 17:13:42,2026-07-28,上传文件模式,单日模式,expiry_structure.csv,D:\codex\options\option_wall_publish\daily_data\expiry_structure_20260728.csv,36,21,0,0
5eb18afea6da452b89daca665dfab9e1,2026-07-28 17:13:42,2026-07-28,上传文件模式,单日模式,daily_wall_snapshot.csv,D:\codex\options\option_wall_publish\daily_data\daily_wall_snapshot_20260728.csv,412,64,0,0
5eb18afea6da452b89daca665dfab9e1,2026-07-28 17:13:42,2026-07-28,上传文件模式,单日模式,wall_event_log.csv,D:\codex\options\option_wall_publish\daily_data\wall_event_log_20260728.csv,412,32,0,0
5eb18afea6da452b89daca665dfab9e1,2026-07-28 17:13:42,2026-07-28,上传文件模式,单日模式,iv_surface_summary.csv,D:\codex\options\option_wall_publish\daily_data\iv_surface_summary_20260728.csv,36,17,0,0
5eb18afea6da452b89daca665dfab9e1,2026-07-28 17:13:42,2026-07-28,上传文件模式,单日模式,greek_factor_summary.csv,D:\codex\options\option_wall_publish\daily_data\greek_factor_summary_20260728.csv,36,15,0,0
5eb18afea6da452b89daca665dfab9e1,2026-07-28 17:13:42,2026-07-28,上传文件模式,单日模式,wall_lifecycle.csv,D:\codex\options\option_wall_publish\daily_data\wall_lifecycle_20260728.csv,412,12,0,0
5eb18afea6da452b89daca665dfab9e1,2026-07-28 17:13:42,2026-07-28,上传文件模式,单日模式,market_state_table.csv,D:\codex\options\option_wall_publish\daily_data\market_state_table_20260728.csv,412,24,0,0
5eb18afea6da452b89daca665dfab9e1,2026-07-28 17:13:42,2026-07-28,上传文件模式,单日模式,data_quality_report.csv,D:\codex\options\option_wall_publish\daily_data\data_quality_report_20260728.csv,4,5,0,0
5eb18afea6da452b89daca665dfab9e1,2026-07-28 17:13:42,2026-07-28,上传文件模式,单日模式,etf_quality_by_underlying.csv,D:\codex\options\option_wall_publish\daily_data\etf_quality_by_underlying_20260728.csv,9,11,0,0
5eb18afea6da452b89daca665dfab9e1,2026-07-28 17:13:42,2026-07-28,上传文件模式,单日模式,comparison_table.csv,D:\codex\options\option_wall_publish\daily_data\comparison_table_20260728.csv,36,21,0,0
5eb18afea6da452b89daca665dfab9e1,2026-07-28 17:13:42,2026-07-28,上传文件模式,单日模式,market_structure_report.txt,D:\codex\options\option_wall_publish\daily_data\market_structure_report_20260728.txt,177,1,0,0
5eb18afea6da452b89daca665dfab9e1,2026-07-28 17:13:42,2026-07-28,上传文件模式,单日模式,range_structure_report.txt,D:\codex\options\option_wall_publish\daily_data\range_structure_report_20260728.txt,3,1,0,0
d30160f8f5444ecabdbf39c1d4374727,2026-07-29 17:43:33,2026-07-29,每日工作簿模式,单日模式,etf_gamma_by_strike.csv,D:\codex\options\option_wall_publish\daily_data\etf_gamma_by_strike_20260729.csv,596,30,0,0
d30160f8f5444ecabdbf39c1d4374727,2026-07-29 17:43:33,2026-07-29,每日工作簿模式,单日模式,commodity_wall_by_strike.csv,D:\codex\options\option_wall_publish\daily_data\commodity_wall_by_strike_20260729.csv,11546,26,0,0
d30160f8f5444ecabdbf39c1d4374727,2026-07-29 17:43:33,2026-07-29,每日工作簿模式,单日模式,index_option_wall_by_strike.csv,D:\codex\options\option_wall_publish\daily_data\index_option_wall_by_strike_20260729.csv,360,26,0,0
d30160f8f5444ecabdbf39c1d4374727,2026-07-29 17:43:33,2026-07-29,每日工作簿模式,单日模式,daily_wall_summary.csv,D:\codex\options\option_wall_publish\daily_data\daily_wall_summary_20260729.csv,430,50,0,0
d30160f8f5444ecabdbf39c1d4374727,2026-07-29 17:43:33,2026-07-29,每日工作簿模式,单日模式,wall_features.csv,D:\codex\options\option_wall_publish\daily_data\wall_features_20260729.csv,430,64,0,0
d30160f8f5444ecabdbf39c1d4374727,2026-07-29 17:43:33,2026-07-29,每日工作簿模式,单日模式,spot_price_cleaned.csv,D:\codex\options\option_wall_publish\daily_data\spot_price_cleaned_20260729.csv,9,12,0,0
d30160f8f5444ecabdbf39c1d4374727,2026-07-29 17:43:33,2026-07-29,每日工作簿模式,单日模式,clean_etf_options.csv,D:\codex\options\option_wall_publish\daily_data\clean_etf_options_20260729.csv,1192,35,0,0
d30160f8f5444ecabdbf39c1d4374727,2026-07-29 17:43:33,2026-07-29,每日工作簿模式,单日模式,clean_commodity_options.csv,D:\codex\options\option_wall_publish\daily_data\clean_commodity_options_20260729.csv,23116,32,0,0
d30160f8f5444ecabdbf39c1d4374727,2026-07-29 17:43:33,2026-07-29,每日工作簿模式,单日模式,commodity_futures_cleaned.csv,D:\codex\options\option_wall_publish\daily_data\commodity_futures_cleaned_20260729.csv,1059,31,237,0
d30160f8f5444ecabdbf39c1d4374727,2026-07-29 17:43:33,2026-07-29,每日工作簿模式,单日模式,index_options_cleaned.csv,D:\codex\options\option_wall_publish\daily_data\index_options_cleaned_20260729.csv,720,32,0,0
d30160f8f5444ecabdbf39c1d4374727,2026-07-29 17:43:33,2026-07-29,每日工作簿模式,单日模式,financial_futures_cleaned.csv,D:\codex\options\option_wall_publish\daily_data\financial_futures_cleaned_20260729.csv,64,31,48,0
d30160f8f5444ecabdbf39c1d4374727,2026-07-29 17:43:33,2026-07-29,每日工作簿模式,单日模式,key_level_table.csv,D:\codex\options\option_wall_publish\daily_data\key_level_table_20260729.csv,430,22,0,0
d30160f8f5444ecabdbf39c1d4374727,2026-07-29 17:43:33,2026-07-29,每日工作簿模式,单日模式,gamma_audit_table.csv,D:\codex\options\option_wall_publish\daily_data\gamma_audit_table_20260729.csv,36,12,0,0
d30160f8f5444ecabdbf39c1d4374727,2026-07-29 17:43:33,2026-07-29,每日工作簿模式,单日模式,key_strike_context.csv,D:\codex\options\option_wall_publish\daily_data\key_strike_context_20260729.csv,343,24,0,0
d30160f8f5444ecabdbf39c1d4374727,2026-07-29 17:43:33,2026-07-29,每日工作簿模式,单日模式,wall_confidence.csv,D:\codex\options\option_wall_publish\daily_data\wall_confidence_20260729.csv,108,14,0,0
d30160f8f5444ecabdbf39c1d4374727,2026-07-29 17:43:33,2026-07-29,每日工作簿模式,单日模式,spot_position_features.csv,D:\codex\options\option_wall_publish\daily_data\spot_position_features_20260729.csv,36,20,0,0
d30160f8f5444ecabdbf39c1d4374727,2026-07-29 17:43:33,2026-07-29,每日工作簿模式,单日模式,expiry_structure.csv,D:\codex\options\option_wall_publish\daily_data\expiry_structure_20260729.csv,36,21,0,0
d30160f8f5444ecabdbf39c1d4374727,2026-07-29 17:43:33,2026-07-29,每日工作簿模式,单日模式,daily_wall_snapshot.csv,D:\codex\options\option_wall_publish\daily_data\daily_wall_snapshot_20260729.csv,430,88,0,0
d30160f8f5444ecabdbf39c1d4374727,2026-07-29 17:43:33,2026-07-29,每日工作簿模式,单日模式,wall_event_log.csv,D:\codex\options\option_wall_publish\daily_data\wall_event_log_20260729.csv,430,32,0,0
d30160f8f5444ecabdbf39c1d4374727,2026-07-29 17:43:33,2026-07-29,每日工作簿模式,单日模式,iv_surface_summary.csv,D:\codex\options\option_wall_publish\daily_data\iv_surface_summary_20260729.csv,36,17,0,0
d30160f8f5444ecabdbf39c1d4374727,2026-07-29 17:43:33,2026-07-29,每日工作簿模式,单日模式,greek_factor_summary.csv,D:\codex\options\option_wall_publish\daily_data\greek_factor_summary_20260729.csv,36,15,0,0
d30160f8f5444ecabdbf39c1d4374727,2026-07-29 17:43:33,2026-07-29,每日工作簿模式,单日模式,wall_lifecycle.csv,D:\codex\options\option_wall_publish\daily_data\wall_lifecycle_20260729.csv,430,12,0,0
d30160f8f5444ecabdbf39c1d4374727,2026-07-29 17:43:33,2026-07-29,每日工作簿模式,单日模式,market_state_table.csv,D:\codex\options\option_wall_publish\daily_data\market_state_table_20260729.csv,430,24,0,0
d30160f8f5444ecabdbf39c1d4374727,2026-07-29 17:43:33,2026-07-29,每日工作簿模式,单日模式,data_quality_report.csv,D:\codex\options\option_wall_publish\daily_data\data_quality_report_20260729.csv,4,5,0,0
d30160f8f5444ecabdbf39c1d4374727,2026-07-29 17:43:33,2026-07-29,每日工作簿模式,单日模式,etf_quality_by_underlying.csv,D:\codex\options\option_wall_publish\daily_data\etf_quality_by_underlying_20260729.csv,9,11,0,0
d30160f8f5444ecabdbf39c1d4374727,2026-07-29 17:43:33,2026-07-29,每日工作簿模式,单日模式,comparison_table.csv,D:\codex\options\option_wall_publish\daily_data\comparison_table_20260729.csv,36,21,0,0
d30160f8f5444ecabdbf39c1d4374727,2026-07-29 17:43:33,2026-07-29,每日工作簿模式,单日模式,market_structure_report.txt,D:\codex\options\option_wall_publish\daily_data\market_structure_report_20260729.txt,178,1,0,0
d30160f8f5444ecabdbf39c1d4374727,2026-07-29 17:43:33,2026-07-29,每日工作簿模式,单日模式,range_structure_report.txt,D:\codex\options\option_wall_publish\daily_data\range_structure_report_20260729.txt,3,1,0,0
43a10923bd7a4e6fa3ca96ebef76f692,2026-07-30 12:47:24,2026-07-29,每日工作簿模式,单日模式,etf_gamma_by_strike.csv,D:\codex\options\option_wall_publish\daily_data\etf_gamma_by_strike_20260729.csv,596,30,0,0
43a10923bd7a4e6fa3ca96ebef76f692,2026-07-30 12:47:24,2026-07-29,每日工作簿模式,单日模式,commodity_wall_by_strike.csv,D:\codex\options\option_wall_publish\daily_data\commodity_wall_by_strike_20260729.csv,11546,26,0,0
43a10923bd7a4e6fa3ca96ebef76f692,2026-07-30 12:47:24,2026-07-29,每日工作簿模式,单日模式,index_option_wall_by_strike.csv,D:\codex\options\option_wall_publish\daily_data\index_option_wall_by_strike_20260729.csv,360,26,0,0
43a10923bd7a4e6fa3ca96ebef76f692,2026-07-30 12:47:24,2026-07-29,每日工作簿模式,单日模式,daily_wall_summary.csv,D:\codex\options\option_wall_publish\daily_data\daily_wall_summary_20260729.csv,430,62,0,0
43a10923bd7a4e6fa3ca96ebef76f692,2026-07-30 12:47:24,2026-07-29,每日工作簿模式,单日模式,wall_features.csv,D:\codex\options\option_wall_publish\daily_data\wall_features_20260729.csv,430,85,0,0
43a10923bd7a4e6fa3ca96ebef76f692,2026-07-30 12:47:24,2026-07-29,每日工作簿模式,单日模式,spot_price_cleaned.csv,D:\codex\options\option_wall_publish\daily_data\spot_price_cleaned_20260729.csv,9,14,0,0
43a10923bd7a4e6fa3ca96ebef76f692,2026-07-30 12:47:24,2026-07-29,每日工作簿模式,单日模式,clean_etf_options.csv,D:\codex\options\option_wall_publish\daily_data\clean_etf_options_20260729.csv,1192,37,0,0
43a10923bd7a4e6fa3ca96ebef76f692,2026-07-30 12:47:24,2026-07-29,每日工作簿模式,单日模式,clean_commodity_options.csv,D:\codex\options\option_wall_publish\daily_data\clean_commodity_options_20260729.csv,23116,32,0,0
43a10923bd7a4e6fa3ca96ebef76f692,2026-07-30 12:47:24,2026-07-29,每日工作簿模式,单日模式,commodity_futures_cleaned.csv,D:\codex\options\option_wall_publish\daily_data\commodity_futures_cleaned_20260729.csv,1059,31,237,0
43a10923bd7a4e6fa3ca96ebef76f692,2026-07-30 12:47:24,2026-07-29,每日工作簿模式,单日模式,index_options_cleaned.csv,D:\codex\options\option_wall_publish\daily_data\index_options_cleaned_20260729.csv,720,32,0,0
43a10923bd7a4e6fa3ca96ebef76f692,2026-07-30 12:47:24,2026-07-29,每日工作簿模式,单日模式,financial_futures_cleaned.csv,D:\codex\options\option_wall_publish\daily_data\financial_futures_cleaned_20260729.csv,64,31,48,0
43a10923bd7a4e6fa3ca96ebef76f692,2026-07-30 12:47:24,2026-07-29,每日工作簿模式,单日模式,key_level_table.csv,D:\codex\options\option_wall_publish\daily_data\key_level_table_20260729.csv,430,22,0,0
43a10923bd7a4e6fa3ca96ebef76f692,2026-07-30 12:47:24,2026-07-29,每日工作簿模式,单日模式,gamma_audit_table.csv,D:\codex\options\option_wall_publish\daily_data\gamma_audit_table_20260729.csv,36,12,0,0
43a10923bd7a4e6fa3ca96ebef76f692,2026-07-30 12:47:24,2026-07-29,每日工作簿模式,单日模式,key_strike_context.csv,D:\codex\options\option_wall_publish\daily_data\key_strike_context_20260729.csv,343,24,0,0
43a10923bd7a4e6fa3ca96ebef76f692,2026-07-30 12:47:24,2026-07-29,每日工作簿模式,单日模式,wall_confidence.csv,D:\codex\options\option_wall_publish\daily_data\wall_confidence_20260729.csv,108,14,0,0
43a10923bd7a4e6fa3ca96ebef76f692,2026-07-30 12:47:24,2026-07-29,每日工作簿模式,单日模式,spot_position_features.csv,D:\codex\options\option_wall_publish\daily_data\spot_position_features_20260729.csv,36,20,0,0
43a10923bd7a4e6fa3ca96ebef76f692,2026-07-30 12:47:24,2026-07-29,每日工作簿模式,单日模式,expiry_structure.csv,D:\codex\options\option_wall_publish\daily_data\expiry_structure_20260729.csv,36,21,0,0
43a10923bd7a4e6fa3ca96ebef76f692,2026-07-30 12:47:24,2026-07-29,每日工作簿模式,单日模式,daily_wall_snapshot.csv,D:\codex\options\option_wall_publish\daily_data\daily_wall_snapshot_20260729.csv,430,119,0,0
43a10923bd7a4e6fa3ca96ebef76f692,2026-07-30 12:47:24,2026-07-29,每日工作簿模式,单日模式,wall_event_log.csv,D:\codex\options\option_wall_publish\daily_data\wall_event_log_20260729.csv,430,49,0,0
43a10923bd7a4e6fa3ca96ebef76f692,2026-07-30 12:47:24,2026-07-29,每日工作簿模式,单日模式,iv_surface_summary.csv,D:\codex\options\option_wall_publish\daily_data\iv_surface_summary_20260729.csv,36,17,0,0
43a10923bd7a4e6fa3ca96ebef76f692,2026-07-30 12:47:24,2026-07-29,每日工作簿模式,单日模式,greek_factor_summary.csv,D:\codex\options\option_wall_publish\daily_data\greek_factor_summary_20260729.csv,36,15,0,0
43a10923bd7a4e6fa3ca96ebef76f692,2026-07-30 12:47:24,2026-07-29,每日工作簿模式,单日模式,wall_lifecycle.csv,D:\codex\options\option_wall_publish\daily_data\wall_lifecycle_20260729.csv,430,12,0,0
43a10923bd7a4e6fa3ca96ebef76f692,2026-07-30 12:47:24,2026-07-29,每日工作簿模式,单日模式,market_state_table.csv,D:\codex\options\option_wall_publish\daily_data\market_state_table_20260729.csv,430,24,0,0
43a10923bd7a4e6fa3ca96ebef76f692,2026-07-30 12:47:24,2026-07-29,每日工作簿模式,单日模式,data_quality_report.csv,D:\codex\options\option_wall_publish\daily_data\data_quality_report_20260729.csv,4,5,0,0
43a10923bd7a4e6fa3ca96ebef76f692,2026-07-30 12:47:24,2026-07-29,每日工作簿模式,单日模式,etf_quality_by_underlying.csv,D:\codex\options\option_wall_publish\daily_data\etf_quality_by_underlying_20260729.csv,9,11,0,0
43a10923bd7a4e6fa3ca96ebef76f692,2026-07-30 12:47:24,2026-07-29,每日工作簿模式,单日模式,comparison_table.csv,D:\codex\options\option_wall_publish\daily_data\comparison_table_20260729.csv,36,21,0,0
43a10923bd7a4e6fa3ca96ebef76f692,2026-07-30 12:47:24,2026-07-29,每日工作簿模式,单日模式,option_contract_master.csv,D:\codex\options\option_wall_publish\daily_data\option_contract_master_20260729.csv,23116,18,0,0
43a10923bd7a4e6fa3ca96ebef76f692,2026-07-30 12:47:24,2026-07-29,每日工作簿模式,单日模式,market_structure_report.txt,D:\codex\options\option_wall_publish\daily_data\market_structure_report_20260729.txt,185,1,0,0
43a10923bd7a4e6fa3ca96ebef76f692,2026-07-30 12:47:24,2026-07-29,每日工作簿模式,单日模式,range_structure_report.txt,D:\codex\options\option_wall_publish\daily_data\range_structure_report_20260729.txt,3,1,0,0
90b0bf6899c94b0d8e9d17e643c5bf81,2026-07-30 17:43:59,2026-07-30,每日工作簿模式,单日模式,etf_gamma_by_strike.csv,D:\codex\options\option_wall_publish\daily_data\etf_gamma_by_strike_20260730.csv,598,36,0,0
90b0bf6899c94b0d8e9d17e643c5bf81,2026-07-30 17:43:59,2026-07-30,每日工作簿模式,单日模式,commodity_wall_by_strike.csv,D:\codex\options\option_wall_publish\daily_data\commodity_wall_by_strike_20260730.csv,11532,26,0,0
90b0bf6899c94b0d8e9d17e643c5bf81,2026-07-30 17:43:59,2026-07-30,每日工作簿模式,单日模式,index_option_wall_by_strike.csv,D:\codex\options\option_wall_publish\daily_data\index_option_wall_by_strike_20260730.csv,360,26,0,0
90b0bf6899c94b0d8e9d17e643c5bf81,2026-07-30 17:43:59,2026-07-30,每日工作簿模式,单日模式,daily_wall_summary.csv,D:\codex\options\option_wall_publish\daily_data\daily_wall_summary_20260730.csv,432,98,0,0
90b0bf6899c94b0d8e9d17e643c5bf81,2026-07-30 17:43:59,2026-07-30,每日工作簿模式,单日模式,wall_features.csv,D:\codex\options\option_wall_publish\daily_data\wall_features_20260730.csv,432,115,0,0
90b0bf6899c94b0d8e9d17e643c5bf81,2026-07-30 17:43:59,2026-07-30,每日工作簿模式,单日模式,spot_price_cleaned.csv,D:\codex\options\option_wall_publish\daily_data\spot_price_cleaned_20260730.csv,9,14,0,0
90b0bf6899c94b0d8e9d17e643c5bf81,2026-07-30 17:43:59,2026-07-30,每日工作簿模式,单日模式,clean_etf_options.csv,D:\codex\options\option_wall_publish\daily_data\clean_etf_options_20260730.csv,1196,43,0,0
90b0bf6899c94b0d8e9d17e643c5bf81,2026-07-30 17:43:59,2026-07-30,每日工作簿模式,单日模式,clean_commodity_options.csv,D:\codex\options\option_wall_publish\daily_data\clean_commodity_options_20260730.csv,23088,32,0,0
90b0bf6899c94b0d8e9d17e643c5bf81,2026-07-30 17:43:59,2026-07-30,每日工作簿模式,单日模式,commodity_futures_cleaned.csv,D:\codex\options\option_wall_publish\daily_data\commodity_futures_cleaned_20260730.csv,1059,31,237,0
90b0bf6899c94b0d8e9d17e643c5bf81,2026-07-30 17:43:59,2026-07-30,每日工作簿模式,单日模式,index_options_cleaned.csv,D:\codex\options\option_wall_publish\daily_data\index_options_cleaned_20260730.csv,720,32,0,0
90b0bf6899c94b0d8e9d17e643c5bf81,2026-07-30 17:43:59,2026-07-30,每日工作簿模式,单日模式,financial_futures_cleaned.csv,D:\codex\options\option_wall_publish\daily_data\financial_futures_cleaned_20260730.csv,64,31,48,0
90b0bf6899c94b0d8e9d17e643c5bf81,2026-07-30 17:43:59,2026-07-30,每日工作簿模式,单日模式,key_level_table.csv,D:\codex\options\option_wall_publish\daily_data\key_level_table_20260730.csv,432,22,0,0
90b0bf6899c94b0d8e9d17e643c5bf81,2026-07-30 17:43:59,2026-07-30,每日工作簿模式,单日模式,gamma_audit_table.csv,D:\codex\options\option_wall_publish\daily_data\gamma_audit_table_20260730.csv,36,12,0,0
90b0bf6899c94b0d8e9d17e643c5bf81,2026-07-30 17:43:59,2026-07-30,每日工作簿模式,单日模式,key_strike_context.csv,D:\codex\options\option_wall_publish\daily_data\key_strike_context_20260730.csv,331,24,0,0
90b0bf6899c94b0d8e9d17e643c5bf81,2026-07-30 17:43:59,2026-07-30,每日工作簿模式,单日模式,wall_confidence.csv,D:\codex\options\option_wall_publish\daily_data\wall_confidence_20260730.csv,108,14,0,0
90b0bf6899c94b0d8e9d17e643c5bf81,2026-07-30 17:43:59,2026-07-30,每日工作簿模式,单日模式,spot_position_features.csv,D:\codex\options\option_wall_publish\daily_data\spot_position_features_20260730.csv,36,20,0,0
90b0bf6899c94b0d8e9d17e643c5bf81,2026-07-30 17:43:59,2026-07-30,每日工作簿模式,单日模式,expiry_structure.csv,D:\codex\options\option_wall_publish\daily_data\expiry_structure_20260730.csv,36,33,0,0
90b0bf6899c94b0d8e9d17e643c5bf81,2026-07-30 17:43:59,2026-07-30,每日工作簿模式,单日模式,daily_wall_snapshot.csv,D:\codex\options\option_wall_publish\daily_data\daily_wall_snapshot_20260730.csv,432,142,0,0
90b0bf6899c94b0d8e9d17e643c5bf81,2026-07-30 17:43:59,2026-07-30,每日工作簿模式,单日模式,wall_event_log.csv,D:\codex\options\option_wall_publish\daily_data\wall_event_log_20260730.csv,432,49,0,0
90b0bf6899c94b0d8e9d17e643c5bf81,2026-07-30 17:43:59,2026-07-30,每日工作簿模式,单日模式,iv_surface_summary.csv,D:\codex\options\option_wall_publish\daily_data\iv_surface_summary_20260730.csv,36,17,0,0
90b0bf6899c94b0d8e9d17e643c5bf81,2026-07-30 17:43:59,2026-07-30,每日工作簿模式,单日模式,greek_factor_summary.csv,D:\codex\options\option_wall_publish\daily_data\greek_factor_summary_20260730.csv,36,15,0,0
90b0bf6899c94b0d8e9d17e643c5bf81,2026-07-30 17:43:59,2026-07-30,每日工作簿模式,单日模式,wall_lifecycle.csv,D:\codex\options\option_wall_publish\daily_data\wall_lifecycle_20260730.csv,432,12,0,0
90b0bf6899c94b0d8e9d17e643c5bf81,2026-07-30 17:43:59,2026-07-30,每日工作簿模式,单日模式,market_state_table.csv,D:\codex\options\option_wall_publish\daily_data\market_state_table_20260730.csv,432,24,0,0
90b0bf6899c94b0d8e9d17e643c5bf81,2026-07-30 17:43:59,2026-07-30,每日工作簿模式,单日模式,data_quality_report.csv,D:\codex\options\option_wall_publish\daily_data\data_quality_report_20260730.csv,4,5,0,0
90b0bf6899c94b0d8e9d17e643c5bf81,2026-07-30 17:43:59,2026-07-30,每日工作簿模式,单日模式,etf_quality_by_underlying.csv,D:\codex\options\option_wall_publish\daily_data\etf_quality_by_underlying_20260730.csv,9,11,0,0
90b0bf6899c94b0d8e9d17e643c5bf81,2026-07-30 17:43:59,2026-07-30,每日工作簿模式,单日模式,comparison_table.csv,D:\codex\options\option_wall_publish\daily_data\comparison_table_20260730.csv,36,21,0,0
90b0bf6899c94b0d8e9d17e643c5bf81,2026-07-30 17:43:59,2026-07-30,每日工作簿模式,单日模式,option_contract_master.csv,D:\codex\options\option_wall_publish\daily_data\option_contract_master_20260730.csv,23088,21,0,0
90b0bf6899c94b0d8e9d17e643c5bf81,2026-07-30 17:43:59,2026-07-30,每日工作簿模式,单日模式,commodity_greeks_pilot.csv,D:\codex\options\option_wall_publish\daily_data\commodity_greeks_pilot_20260730.csv,32,36,0,0
90b0bf6899c94b0d8e9d17e643c5bf81,2026-07-30 17:43:59,2026-07-30,每日工作簿模式,单日模式,commodity_gex_by_strike_pilot.csv,D:\codex\options\option_wall_publish\daily_data\commodity_gex_by_strike_pilot_20260730.csv,16,11,0,0
